playerID,awardID,yearID,lgID,tie,notes
foxxji01,Baseball Magazine All-Star,1933,ML,,1B
foxxji01,Baseball Magazine All-Star,1938,AL,,1B
foxxji01,Baseball Magazine All-Star,1938,ML,,1B
foxxji01,Baseball Magazine All-Star,1939,AL,,1B
foxxji01,Baseball Magazine All-Star,1939,ML,,1B
foxxji01,Baseball Magazine All-Star,1940,AL,,1B
foxxji01,Baseball Magazine All-Star,1941,AL,,1B
foxxji01,Most Valuable Player,1932,AL,,
foxxji01,Most Valuable Player,1933,AL,,
foxxji01,Most Valuable Player,1938,AL,,
foxxji01,Triple Crown,1933,AL,,
foxxji01,TSN All-Star,1929,ML,,1B
foxxji01,TSN All-Star,1932,ML,,1B
foxxji01,TSN All-Star,1933,ML,,1B
foxxji01,TSN All-Star,1938,ML,,1B
foxxji01,TSN All-Star,1939,ML,,1B
foxxji01,TSN Guide MVP,1932,AL,,
foxxji01,TSN Guide MVP,1933,AL,,
foxxji01,TSN Guide MVP,1938,AL,,
francbo01,Pitcher of the Month,2024,AL,,August
francbo01,Player of the Week,2024,AL,,Week of 2024-08-17
francfr01,Rookie of the Month,2004,AL,,August
francje02,Gold Glove,2007,NL,,OF
francjo01,Lou Gehrig Memorial Award,2001,ML,,
francjo01,Pitcher of the Month,1988,NL,,July
francjo01,Player of the Week,1985,NL,,Week of 1985-08-23
francjo01,Player of the Week,1988,NL,,Week of 1988-07-29
francjo01,Reliever of the Year Award,1988,NL,,
francjo01,Reliever of the Year Award,1990,NL,,
francjo01,TSN Fireman of the Year,1988,NL,,
francjo01,TSN Fireman of the Year,1990,NL,,
francjo01,TSN Fireman of the Year,1994,NL,,
francju01,All-Star Game MVP,1990,ML,,
francju01,Silver Slugger,1988,AL,,2B
francju01,Silver Slugger,1989,AL,,2B
francju01,Silver Slugger,1990,AL,,2B
francju01,Silver Slugger,1991,AL,,2B
francju01,Silver Slugger,1994,AL,,DH
francju01,TSN All-Star,1989,AL,,2B
francju01,TSN All-Star,1990,AL,,2B
francju01,TSN All-Star,1991,AL,,2B
francma02,Rookie of the Month,2015,NL,,June
francty01,Gold Glove,2025,AL,,1B
francty01,Player of the Week,2022,AL,Y,Week of 2022-04-23
francty01,Player of the Week,2025,AL,,Week of 2025-04-12
frankry01,Reliever of the Month,2009,ML,,August
frankry01,TSN Reliever of the Year,2009,NL,,
fraziad01,Player of the Week,2019,NL,,Week of 2019-07-06
frazito01,MLB Players Choice Outstanding Rookie,2012,NL,,
frazito01,Player of the Week,2015,NL,,Week of 2015-05-31
frazito01,Rookie of the Month,2012,NL,,August
freehbi01,Gold Glove,1965,AL,,C
freehbi01,Gold Glove,1966,AL,,C
freehbi01,Gold Glove,1967,AL,,C
freehbi01,Gold Glove,1968,AL,,C
freehbi01,Gold Glove,1969,AL,,C
freehbi01,TSN All-Star,1967,AL,,C
freehbi01,TSN All-Star,1968,AL,,C
freehbi01,TSN All-Star,1969,AL,,C
freehbi01,TSN All-Star,1971,AL,,C
freemfr01,All-MLB Team - First Team,2020,ML,,1B
freemfr01,All-MLB Team - First Team,2023,ML,,1B
freemfr01,All-MLB Team - Second Team,2019,ML,,1B
freemfr01,All-MLB Team - Second Team,2021,ML,,1B
freemfr01,All-MLB Team - Second Team,2022,ML,,1B
freemfr01,Babe Ruth Award,2021,ML,,
freemfr01,Gold Glove,2018,NL,Y,1B
freemfr01,Hank Aaron Award,2020,NL,,
freemfr01,MLB Players Choice Outstanding Player,2020,NL,,
freemfr01,MLB Players Choice Player of the Year,2020,ML,,
freemfr01,Most Valuable Player,2020,NL,,
freemfr01,Player of the Month,2016,NL,,September
freemfr01,Player of the Month,2020,NL,,September
freemfr01,Player of the Month,2022,NL,Y,September
freemfr01,Player of the Month,2023,NL,,May
freemfr01,Player of the Week,2012,NL,,Week of 2012-04-22
freemfr01,Player of the Week,2012,NL,,Week of 2012-05-06
freemfr01,Player of the Week,2016,NL,,Week of 2016-06-18
freemfr01,Player of the Week,2016,NL,,Week of 2016-09-03
freemfr01,Player of the Week,2016,NL,,Week of 2016-09-24
freemfr01,Player of the Week,2022,NL,,Week of 2022-06-25
freemfr01,Player of the Week,2022,NL,,Week of 2022-07-16
freemfr01,Player of the Week,2022,NL,,Week of 2022-09-10
freemfr01,Player of the Week,2023,NL,,Week of 2023-08-05
freemfr01,Player of the Week,2025,NL,,Week of 2025-05-10
freemfr01,Rookie of the Month,2011,NL,,July
freemfr01,Silver Slugger,2019,NL,,1B
freemfr01,Silver Slugger,2020,NL,,1B
freemfr01,Silver Slugger,2021,NL,,1B
freemfr01,TSN All-Star,2016,NL,,1B
freemfr01,TSN All-Star,2018,NL,,1B
freemfr01,TSN All-Star,2019,NL,,1B
freemfr01,TSN All-Star,2020,NL,,1B
freemfr01,TSN All-Star,2021,NL,,1B
freemfr01,TSN All-Star,2023,NL,,1B
freemfr01,World Series MVP,2024,ML,,
freesda01,Babe Ruth Award,2011,NL,,P
freesda01,NLCS MVP,2011,NL,,
freesda01,Player of the Week,2010,NL,,Week of 2010-05-02
freesda01,This Year in Baseball Postseason Moment of the Year,2011,ML,,MLB.com GIBBY
freesda01,This Year in Baseball Postseason MVP,2011,ML,,MLB.com GIBBY
freesda01,World Series MVP,2011,ML,,
fregoji01,Gold Glove,1967,AL,,SS
fregoji01,TSN All-Star,1964,AL,,SS
fregoji01,TSN All-Star,1967,AL,,SS
freimna01,Rookie of the Month,2013,AL,,May
freisda01,Player of the Week,1976,NL,,Week of 1976-05-28
frelisa01,Gold Glove,2024,NL,,RF
frencla01,Baseball Magazine All-Star,1936,NL,,P3
freylo01,Baseball Magazine All-Star,1939,NL,,2B
friedma01,All-MLB Team - First Team,2020,ML,,SP
friedma01,All-MLB Team - First Team,2025,ML,,SP
friedma01,All-MLB Team - Second Team,2021,ML,,SP
friedma01,All-MLB Team - Second Team,2022,ML,,SP
friedma01,Gold Glove,2020,NL,,P
friedma01,Gold Glove,2021,NL,,P
friedma01,Gold Glove,2022,NL,,P
friedma01,Gold Glove,2025,AL,,P
friedma01,Pitcher of the Month,2021,NL,,October
friedma01,Pitcher of the Month,2025,AL,,September
friedma01,Pitcher of the Month,2025,AL,,April
friedma01,Silver Slugger,2021,NL,,P
frienbo01,TSN All-Star,1958,ML,,P
friscfr01,Baseball Magazine All-Star,1921,ML,,3B
friscfr01,Baseball Magazine All-Star,1921,NL,,3B
friscfr01,Baseball Magazine All-Star,1923,ML,,3B
friscfr01,Baseball Magazine All-Star,1923,NL,,3B
friscfr01,Baseball Magazine All-Star,1927,ML,,2B
friscfr01,Baseball Magazine All-Star,1927,NL,,2B
friscfr01,Baseball Magazine All-Star,1930,ML,,2B
friscfr01,Baseball Magazine All-Star,1930,NL,,2B
friscfr01,Baseball Magazine All-Star,1931,ML,,2B
friscfr01,Baseball Magazine All-Star,1931,NL,,2B
friscfr01,Baseball Magazine All-Star,1933,NL,,2B
friscfr01,Baseball Magazine All-Star,1934,NL,,2B
friscfr01,Most Valuable Player,1931,NL,,
friscfr01,TSN All-Star,1930,ML,,2B
friscfr01,TSN All-Star,1931,ML,,2B
frymatr01,Gold Glove,2000,AL,,3B
frymatr01,Player of the Week,1993,AL,,Week of 1993-04-17
frymatr01,Player of the Week,2000,AL,,Week of 2000-08-19
frymatr01,Silver Slugger,1992,AL,,SS
frymatr01,TSN All-Star,1992,AL,,SS
frymatr01,TSN All-Star,1993,AL,,3B
frymatr01,TSN All-Star,2000,AL,,3B
frymawo01,Player of the Week,1975,NL,Y,Week of 1975-05-02
fuentjo01,Player of the Week,2021,NL,,Week of 2021-05-15
fulmemi01,MLB Players Choice Outstanding Rookie,2016,AL,,
fulmemi01,Rookie of the Year,2016,AL,,
fulmemi01,TSN Rookie of the Year,2016,AL,,
furcara01,MLB Players Choice Outstanding Rookie,2000,NL,,
furcara01,Player of the Week,2004,NL,,Week of 2004-07-09
furcara01,Player of the Week,2010,NL,,Week of 2010-07-05
furcara01,Rookie of the Year,2000,NL,,
furcara01,This Year in Baseball Play of the Year,2003,ML,,MLB.com GIBBY
furcara01,TSN Rookie Player of the Year,2000,NL,,
furilca01,Baseball Magazine All-Star,1950,ML,,RF
furilca01,Baseball Magazine All-Star,1950,NL,,RF
furilca01,TSN All-Star,1953,ML,,OF
gaettga01,ALCS MVP,1987,AL,,
gaettga01,Gold Glove,1986,AL,,3B
gaettga01,Gold Glove,1987,AL,,3B
gaettga01,Gold Glove,1988,AL,,3B
gaettga01,Gold Glove,1989,AL,,3B
gaettga01,Player of the Week,1989,AL,,Week of 1989-06-16
gaettga01,Player of the Week,1995,AL,Y,Week of 1995-06-03
gaettga01,Silver Slugger,1995,AL,,3B
gagneer01,Cy Young Award,2003,NL,,
gagneer01,MLB Players Choice Outstanding Pitcher,2003,NL,,
gagneer01,Pitcher of the Month,2002,NL,,June
gagneer01,Player of the Week,2003,NL,,Week of 2003-08-09
gagneer01,Reliever of the Year Award,2003,NL,,
gagneer01,Reliever of the Year Award,2004,NL,,
gagneer01,TSN All-Star,2003,NL,,RHP
gagneer01,TSN Pitcher of the Year,2003,NL,,
gagneer01,TSN Reliever of the Year,2003,NL,,
gagnegr01,Player of the Week,1988,AL,,Week of 1988-06-03
galaran01,Gold Glove,1989,NL,,1B
galaran01,Gold Glove,1990,NL,,1B
galaran01,MLB Players Choice Comeback Player,2000,NL,,
galaran01,Player of the Month,1993,NL,,June
galaran01,Player of the Month,1993,NL,,September
galaran01,Player of the Week,1988,NL,,Week of 1988-05-27
galaran01,Player of the Week,1988,NL,,Week of 1988-06-03
galaran01,Player of the Week,1988,NL,,Week of 1988-07-01
galaran01,Player of the Week,1993,NL,,Week of 1993-06-05
galaran01,Player of the Week,1995,NL,,Week of 1995-07-08
galaran01,Silver Slugger,1988,NL,,1B
galaran01,Silver Slugger,1996,NL,,1B
galaran01,TSN Comeback Player of the Year,1993,NL,,
galaran01,TSN Comeback Player of the Year,2000,NL,,
galarar01,Player of the Week,2010,AL,,Week of 2010-06-06
galarar01,This Year in Baseball Performance of the Year,2010,ML,,MLB.com GIBBY
galeri01,TSN Rookie Pitcher of the Year,1978,AL,,
gallayo01,Silver Slugger,2010,NL,,P
galleza01,All-MLB Team - First Team,2023,ML,,SP
galleza01,Pitcher of the Month,2022,NL,,August
galleza01,Player of the Week,2022,NL,,Week of 2022-09-03
galleza01,Player of the Week,2023,NL,,Week of 2023-04-15
gallojo01,Gold Glove,2020,AL,,RF
gallojo01,Gold Glove,2021,AL,,CF
gallojo01,Player of the Week,2019,AL,,Week of 2019-04-20
gamblos01,Player of the Week,1979,AL,,Week of 1979-09-28
gamblos01,Player of the Week,1980,AL,,Week of 1980-09-07
gamblos01,Player of the Week,1982,AL,,Week of 1982-05-28
gantnji01,Player of the Week,1982,AL,,Week of 1982-07-16
gantnji01,Player of the Week,1983,AL,,Week of 1983-07-29
gantro01,Player of the Week,1990,NL,,Week of 1990-08-25
gantro01,Silver Slugger,1991,NL,,OF
gantro01,TSN All-Star,1991,NL,,OF
gantro01,TSN Comeback Player of the Year,1995,NL,,
garciad02,ALCS MVP,2023,AL,,
garciad02,All-MLB Team - Second Team,2023,ML,,OF
garciad02,Babe Ruth Award,2023,ML,,
garciad02,Gold Glove,2023,AL,,OF
garciad02,Player of the Week,2021,AL,,Week of 2021-04-24
garciad02,Player of the Week,2023,AL,,Week of 2023-04-22
garciad02,Rookie of the Month,2021,AL,,May
garciad02,TSN Rookie of the Year,2021,AL,,
garcida01,Silver Slugger,1982,AL,,2B
garcida01,TSN All-Star,1982,AL,,2B
garcida01,TSN All-Star,1985,AL,,2B
garcifr02,Pitcher of the Month,2003,AL,,June
garcija02,Player of the Week,2011,NL,Y,Week of 2011-04-03
garcika01,Player of the Week,2002,AL,,Week of 2002-09-07
garcima01,Gold Glove,2025,AL,,3B
garcino01,Comeback Player of the Year,2006,NL,,
garcino01,MLB Players Choice Comeback Player,2006,NL,,
garcino01,MLB Players Choice Outstanding Rookie,1997,AL,,
garcino01,Player of the Month,1999,AL,,May
garcino01,Player of the Week,1997,AL,,Week of 1997-08-09
garcino01,Player of the Week,1998,AL,,Week of 1998-08-01
garcino01,Player of the Week,1998,AL,Y,Week of 1998-06-20
garcino01,Player of the Week,1999,AL,,Week of 1999-09-18
garcino01,Player of the Week,2000,AL,,Week of 2000-06-03
garcino01,Player of the Week,2003,AL,,Week of 2003-08-09
garcino01,Player of the Week,2006,NL,Y,Week of 2006-05-13
garcino01,Rookie of the Year,1997,AL,,
garcino01,Silver Slugger,1997,AL,,SS
garcino01,TSN All-Star,1997,AL,,SS
garcino01,TSN All-Star,1999,AL,,SS
garcino01,TSN Comeback Player of the Year,2006,NL,,
garcino01,TSN Rookie Player of the Year,1997,AL,,
gardnbr01,Gold Glove,2016,AL,,OF
gardnbr01,Player of the Week,2013,AL,,Week of 2013-06-09
gardnbr01,Player of the Week,2014,AL,,Week of 2014-08-03
gardnbr01,Player of the Week,2015,AL,,Week of 2015-06-28
gardnla01,Baseball Magazine All-Star,1912,AL,,3B
gardnla01,Baseball Magazine All-Star,1916,AL,,3B
gardnla01,Baseball Magazine All-Star,1916,ML,,3B
gardnla01,Baseball Magazine All-Star,1920,AL,,3B
gardnla01,Baseball Magazine All-Star,1921,AL,,3B
garlajo01,Pitcher of the Month,2005,AL,,April
garlajo01,Player of the Week,2005,AL,Y,Week of 2005-04-30
garneph01,Player of the Week,1977,NL,,Week of 1977-07-08
garneph01,Player of the Week,1978,NL,Y,Week of 1978-09-16
garneph01,Player of the Week,1979,NL,,Week of 1979-07-20
garneph01,Player of the Week,1986,NL,,Week of 1986-04-18
garresc01,Player of the Week,1985,NL,,Week of 1985-05-10
garresc01,Player of the Week,1985,NL,,Week of 1985-07-05
garresc01,Player of the Week,1990,NL,,Week of 1990-07-28
garrewa01,Player of the Week,1973,NL,,Week of 1973-09-21
garrra01,Player of the Month,1974,NL,,May
garrra01,Player of the Week,1974,NL,,Week of 1974-04-19
garrra01,Player of the Week,1974,NL,,Week of 1974-05-24
garvemi01,Silver Slugger,2019,AL,,C
garvest01,All-Star Game MVP,1974,ML,,
garvest01,All-Star Game MVP,1978,ML,,
garvest01,Gold Glove,1974,NL,,1B
garvest01,Gold Glove,1975,NL,,1B
garvest01,Gold Glove,1976,NL,,1B
garvest01,Gold Glove,1977,NL,,1B
garvest01,Lou Gehrig Memorial Award,1984,ML,,
garvest01,Most Valuable Player,1974,NL,,
garvest01,NLCS MVP,1978,NL,,
garvest01,NLCS MVP,1984,NL,,
garvest01,Player of the Month,1976,NL,,September
garvest01,Player of the Week,1976,NL,Y,Week of 1976-05-21
garvest01,Player of the Week,1977,NL,,Week of 1977-06-24
garvest01,Player of the Week,1978,NL,,Week of 1978-08-18
garvest01,Player of the Week,1983,NL,,Week of 1983-04-15
garvest01,Roberto Clemente Award,1981,ML,,
garvest01,TSN All-Star,1974,NL,,1B
garvest01,TSN All-Star,1975,NL,,1B
garvest01,TSN All-Star,1977,NL,,1B
garvest01,TSN All-Star,1978,NL,,1B
garzama01,ALCS MVP,2008,AL,,
garzama01,Player of the Week,2010,AL,Y,Week of 2010-08-01
gattiev01,Player of the Week,2018,AL,,Week of 2018-06-16
gattiev01,Rookie of the Month,2013,NL,,April
gattiev01,Rookie of the Month,2013,NL,,May
gaudich01,Player of the Week,2009,NL,Y,Week of 2009-06-27
gausmke01,All-MLB Team - Second Team,2021,ML,,SP
gausmke01,All-MLB Team - Second Team,2023,ML,,SP
gausmke01,Pitcher of the Month,2021,NL,,May
gausmke01,Player of the Week,2022,AL,,Week of 2022-08-06
gedmari01,TSN All-Star,1986,AL,,C
gedmari01,TSN Rookie Player of the Year,1981,AL,,
gehrich01,Baseball Magazine All-Star,1929,AL,,2B
gehrich01,Baseball Magazine All-Star,1930,AL,,2B
gehrich01,Baseball Magazine All-Star,1932,AL,,2B
gehrich01,Baseball Magazine All-Star,1932,ML,,2B
gehrich01,Baseball Magazine All-Star,1933,AL,,2B
gehrich01,Baseball Magazine All-Star,1933,ML,,2B
gehrich01,Baseball Magazine All-Star,1934,AL,,2B
gehrich01,Baseball Magazine All-Star,1934,ML,,2B
gehrich01,Baseball Magazine All-Star,1935,AL,,2B
gehrich01,Baseball Magazine All-Star,1935,ML,,2B
gehrich01,Baseball Magazine All-Star,1936,AL,,2B
gehrich01,Baseball Magazine All-Star,1936,ML,,2B
gehrich01,Baseball Magazine All-Star,1937,AL,,2B
gehrich01,Baseball Magazine All-Star,1937,ML,,2B
gehrich01,Baseball Magazine All-Star,1938,AL,,2B
gehrich01,Baseball Magazine All-Star,1938,ML,,2B
gehrich01,Most Valuable Player,1937,AL,,
gehrich01,TSN All-Star,1933,ML,,2B
gehrich01,TSN All-Star,1934,ML,,2B
gehrich01,TSN All-Star,1935,ML,,2B
gehrich01,TSN All-Star,1936,ML,,2B
gehrich01,TSN All-Star,1937,ML,,2B
gehrich01,TSN All-Star,1938,ML,,2B
gehrich01,TSN Guide MVP,1937,AL,,
gehrilo01,Baseball Magazine All-Star,1927,AL,,1B
gehrilo01,Baseball Magazine All-Star,1927,ML,,1B
gehrilo01,Baseball Magazine All-Star,1928,AL,,1B
gehrilo01,Baseball Magazine All-Star,1928,ML,,1B
gehrilo01,Baseball Magazine All-Star,1930,AL,,1B
gehrilo01,Baseball Magazine All-Star,1931,AL,,1B
gehrilo01,Baseball Magazine All-Star,1931,ML,,1B
gehrilo01,Baseball Magazine All-Star,1934,AL,,1B
gehrilo01,Baseball Magazine All-Star,1934,ML,,1B
gehrilo01,Baseball Magazine All-Star,1936,AL,,1B
gehrilo01,Baseball Magazine All-Star,1936,ML,,1B
gehrilo01,Baseball Magazine All-Star,1937,AL,,1B
gehrilo01,Baseball Magazine All-Star,1937,ML,,1B
gehrilo01,Most Valuable Player,1927,AL,,
gehrilo01,Most Valuable Player,1936,AL,,
gehrilo01,Triple Crown,1934,AL,,
gehrilo01,TSN All-Star,1927,ML,,1B
gehrilo01,TSN All-Star,1928,ML,,1B
gehrilo01,TSN All-Star,1931,ML,,1B
gehrilo01,TSN All-Star,1934,ML,,1B
gehrilo01,TSN All-Star,1936,ML,,1B
gehrilo01,TSN All-Star,1937,ML,,1B
gehrilo01,TSN Guide MVP,1931,AL,,
gehrilo01,TSN Guide MVP,1934,AL,,
gehrilo01,TSN Guide MVP,1936,AL,,
gelofza01,Rookie of the Month,2023,AL,,August
gennesc01,Player of the Month,2018,NL,,May
gennesc01,Player of the Week,2017,NL,,Week of 2017-06-10
gennesc01,Player of the Week,2018,NL,,Week of 2018-05-12
gennesc01,Player of the Week,2018,NL,,Week of 2018-05-26
germado01,Player of the Week,2023,AL,Y,Week of 2023-07-01
geronce01,Gold Glove,1974,NL,,OF
geronce01,Gold Glove,1975,NL,,OF
geronce01,Gold Glove,1976,NL,,OF
geronce01,Gold Glove,1977,NL,,OF
gerutjo01,TSN Rookie Player of the Year,2003,AL,,
giambja01,Comeback Player of the Year,2005,AL,,
giambja01,Hutch Award,2000,ML,,
giambja01,MLB Players Choice Comeback Player,2005,AL,,
giambja01,Most Valuable Player,2000,AL,,
giambja01,Player of the Month,2000,AL,,September
giambja01,Player of the Month,2001,AL,,May
giambja01,Player of the Month,2002,AL,,May
giambja01,Player of the Month,2003,AL,,June
giambja01,Player of the Month,2005,AL,,July
giambja01,Player of the Month,2006,AL,,April
giambja01,Player of the Week,1996,AL,,Week of 1996-05-11
giambja01,Player of the Week,2000,AL,Y,Week of 2000-09-16
giambja01,Player of the Week,2006,AL,,Week of 2006-04-15
giambja01,Silver Slugger,2001,AL,,1B
giambja01,Silver Slugger,2002,AL,,1B
giambja01,TSN All-Star,2002,AL,,1B
giambja01,TSN Comeback Player of the Year,2005,AL,,
gibsobo01,Babe Ruth Award,1964,NL,,P
gibsobo01,Cy Young Award,1968,NL,,
gibsobo01,Cy Young Award,1970,NL,,
gibsobo01,Gold Glove,1965,NL,,P
gibsobo01,Gold Glove,1966,NL,,P
gibsobo01,Gold Glove,1967,NL,,P
gibsobo01,Gold Glove,1968,NL,,P
gibsobo01,Gold Glove,1969,NL,,P
gibsobo01,Gold Glove,1970,NL,,P
gibsobo01,Gold Glove,1971,NL,,P
gibsobo01,Gold Glove,1972,NL,,P
gibsobo01,Gold Glove,1973,NL,,P
gibsobo01,Most Valuable Player,1968,NL,,
gibsobo01,TSN All-Star,1968,NL,,P
gibsobo01,TSN All-Star,1970,NL,,RHP
gibsobo01,TSN Pitcher of the Year,1968,NL,,
gibsobo01,TSN Pitcher of the Year,1970,NL,,
gibsobo01,World Series MVP,1964,ML,,
gibsobo01,World Series MVP,1967,ML,,
gibsoge01,Baseball Magazine All-Star,1909,ML,,C3
gibsoge01,Baseball Magazine All-Star,1909,NL,,C2
gibsoge01,Baseball Magazine All-Star,1910,ML,,C1
gibsoge01,Baseball Magazine All-Star,1910,NL,,C1
gibsoki01,ALCS MVP,1984,AL,,
gibsoki01,Most Valuable Player,1988,NL,,
gibsoki01,Player of the Week,1981,AL,,Week of 1981-10-02
gibsoki01,Player of the Week,1981,AL,,Week of 1981-08-28
gibsoki01,Player of the Week,1985,AL,,Week of 1985-06-07
gibsoki01,Player of the Week,1986,AL,,Week of 1986-04-11
gibsoki01,Player of the Week,1986,AL,,Week of 1986-06-27
gibsoki01,Player of the Week,1986,AL,,Week of 1986-07-18
gibsoki01,Player of the Week,1995,AL,,Week of 1995-05-27
gibsoki01,Silver Slugger,1988,NL,,OF
gilbelo01,Pitcher of the Month,2022,AL,,April
gilbelo01,Player of the Week,2023,AL,,Week of 2023-07-08
gilbety01,Player of the Week,2021,NL,,Week of 2021-08-14
gilesbr02,Player of the Week,1999,NL,,Week of 1999-05-08
gilesbr02,Player of the Week,1999,NL,,Week of 1999-09-04
gilesbr02,Player of the Week,2000,NL,,Week of 2000-05-06
gilesbr02,Player of the Week,2000,NL,Y,Week of 2000-08-19
gilesbr02,Player of the Week,2004,NL,,Week of 2004-05-01
gilesma01,TSN All-Star,2003,NL,,2B
gilliji01,Rookie of the Year,1953,NL,,
gilliji01,TSN All-Star,1963,NL,,2B
gilliji01,TSN Rookie of the Year,1953,NL,,
gillu01,Pitcher of the Month,2024,AL,,May
gillu01,Rookie of the Month,2024,AL,,May
gillu01,Rookie of the Year,2024,AL,,
gimenan01,All-MLB Team - Second Team,2022,ML,,2B
gimenan01,Gold Glove,2022,AL,,2B
gimenan01,Gold Glove,2023,AL,,2B
gimenan01,Gold Glove,2024,AL,,2B
gimenan01,Platinum Glove,2023,AL,,
gimenan01,TSN All-Star,2022,AL,,2B
ginteke01,Player of the Week,2004,NL,,Week of 2004-10-02
giolilu01,Pitcher of the Month,2019,AL,,May
giolilu01,Player of the Week,2019,AL,,Week of 2019-06-01
giolilu01,Player of the Week,2020,AL,,Week of 2020-08-29
giustda01,TSN Fireman of the Year,1971,NL,,
gladdda01,Player of the Week,1988,AL,,Week of 1988-08-12
gladdda01,Player of the Week,1989,AL,,Week of 1989-06-23
gladdda01,Player of the Week,1993,AL,,Week of 1993-08-14
glasnty01,Pitcher of the Month,2019,AL,,April
glasnty01,Pitcher of the Month,2023,AL,,July
glasnty01,TSN Comeback Player of the Year,2023,AL,,
glaustr01,Babe Ruth Award,2002,AL,,3B
glaustr01,Player of the Month,2010,NL,,May
glaustr01,Player of the Week,1999,AL,Y,Week of 1999-06-05
glaustr01,Player of the Week,2001,AL,,Week of 2001-09-29
glaustr01,Player of the Week,2003,AL,Y,Week of 2003-05-24
glaustr01,Player of the Week,2007,AL,,Week of 2007-05-05
glaustr01,Silver Slugger,2000,AL,,3B
glaustr01,Silver Slugger,2001,AL,,3B
glaustr01,TSN All-Star,2001,AL,,3B
glaustr01,World Series MVP,2002,ML,,
glavito02,Babe Ruth Award,1995,NL,,P
glavito02,Cy Young Award,1991,NL,,
glavito02,Cy Young Award,1998,NL,,
glavito02,Pitcher of the Month,1991,NL,,May
glavito02,Pitcher of the Month,1992,NL,,July
glavito02,Pitcher of the Month,1997,NL,,April
glavito02,Pitcher of the Month,1998,NL,,April
glavito02,Player of the Week,1992,NL,Y,Week of 1992-05-02
glavito02,Player of the Week,1993,NL,Y,Week of 1993-06-19
glavito02,Player of the Week,2000,NL,,Week of 2000-04-29
glavito02,Silver Slugger,1991,NL,,P
glavito02,Silver Slugger,1995,NL,,P
glavito02,Silver Slugger,1996,NL,,P
glavito02,Silver Slugger,1998,NL,,P
glavito02,TSN All-Star,1991,NL,,LHP
